CVE,Severity,Year,Month,Patches,Affected Versions
CVE-2021-0866,Medium,2022,1,Android Security Bulletins,
CVE-2021-0716,Medium,2022,1,Android Security Bulletins,
CVE-2021-0855,Medium,2022,1,Android Security Bulletins,
CVE-2021-0560,Medium,2022,1,Android Security Bulletins,
CVE-2021-0805,Medium,2022,1,Android Security Bulletins,
CVE-2021-0779,Medium,2022,1,Android Security Bulletins,
CVE-2021-0791,Medium,2022,1,Android Security Bulletins,
CVE-2021-0795,Medium,2022,1,Android Security Bulletins,
CVE-2021-0838,Medium,2022,1,Android Security Bulletins,
CVE-2021-0840,Medium,2022,1,Android Security Bulletins,
CVE-2021-0844,Medium,2022,1,Android Security Bulletins,
CVE-2021-0797,Medium,2022,1,Android Security Bulletins,
CVE-2021-0798,Medium,2022,1,Android Security Bulletins,
CVE-2021-0804,Medium,2022,1,Android Security Bulletins,
CVE-2021-0822,Medium,2022,1,Android Security Bulletins,
CVE-2021-0824,Medium,2022,1,Android Security Bulletins,
