CVE,vul_true,SPL,SMR
CVE-2022-40520,,23-Jul,NULL
CVE-2022-40521,,23-Jul,NULL
CVE-2022-40523,,23-Jul,NULL
CVE-2022-40536,,23-Jul,NULL
CVE-2022-40538,,23-Jul,NULL
CVE-2023-21628,,23-Jul,NULL
CVE-2023-21658,,23-Jul,NULL
CVE-2023-21659,,23-Jul,NULL
CVE-2023-21661,,23-Jul,NULL
CVE-2023-20918,,23-Jul,NULL
CVE-2023-20942,,23-Jul,NULL
CVE-2023-21145,,23-Jul,NULL
CVE-2023-21245,,23-Jul,NULL
CVE-2023-21251,,23-Jul,NULL
CVE-2023-21254,,23-Jul,NULL
CVE-2023-21257,,23-Jul,NULL
CVE-2023-21262,,23-Jul,NULL
CVE-2023-21238,,23-Jul,NULL
CVE-2023-21239,,23-Jul,NULL
CVE-2023-21249,,23-Jul,NULL
CVE-2023-21087,,23-Jul,NULL
CVE-2023-2136,,23-Jul,NULL
CVE-2023-21241,,23-Jul,NULL
CVE-2023-21246,,23-Jul,NULL
CVE-2023-21247,,23-Jul,NULL
CVE-2023-21248,,23-Jul,NULL
CVE-2023-21261,,23-Jul,NULL
CVE-2023-20910,,23-Jul,NULL
CVE-2023-21240,,23-Jul,NULL
CVE-2023-21243,,23-Jul,NULL
CVE-2022-48390,,23-Jul,NULL
CVE-2022-48392,,23-Jul,NULL
CVE-2022-48438,,23-Jul,NULL
CVE-2022-48391,,23-Jul,NULL
CVE-2022-33292,,23-Jul,NULL
CVE-2022-40533,,23-Jul,NULL
CVE-2023-21256,,23-Jul,NULL
LVE-2023-0058,"Android 12, 13",23-Jul,NULL
LVE-2023-0065,"Android 12, 13",23-Jul,NULL
LVE-2023-0070,"Android 8, 9, 10, 11, 12, 13",23-Jul,NULL
LVE-2023-0075,"Android 8, 9, 10, 11, 12, 13",23-Jul,NULL
LVE-2023-0078,"Android 10, 11, 12, 13",23-Jul,NULL
LVE-2023-0081,Android up to 13,23-Jul,NULL
LVE-2023-0082,"Android 10, 11, 12, 13",23-Jul,NULL
LVE-2023-0083,Android 13,23-Jul,NULL
LVE-2023-0086,Android 13,23-Jul,NULL
CVE-2023-21127,,23-Jun,NULL
CVE-2023-21108,,23-Jun,NULL
CVE-2023-21130,,23-Jun,NULL
CVE-2022-46394,,23-Jun,NULL
CVE-2022-46395,,23-Jun,NULL
CVE-2022-46396,,23-Jun,NULL
CVE-2022-46891,,23-Jun,NULL
CVE-2021-0877,,23-Jun,NULL
CVE-2023-20694,,23-Jun,NULL
CVE-2023-20695,,23-Jun,NULL
CVE-2023-20696,,23-Jun,NULL
CVE-2023-20699,,23-Jun,NULL
CVE-2023-20697,,23-Jun,NULL
CVE-2023-20698,,23-Jun,NULL
CVE-2023-21665,,23-Jun,NULL
CVE-2023-21666,,23-Jun,NULL
CVE-2022-25713,,23-Jun,NULL
CVE-2022-33273,,23-Jun,NULL
CVE-2022-33305,,23-Jun,NULL
CVE-2022-34144,,23-Jun,NULL
CVE-2022-40504,,23-Jun,NULL
CVE-2022-40508,,23-Jun,NULL
CVE-2023-21126,,23-Jun,NULL
CVE-2023-21128,,23-Jun,NULL
CVE-2023-21129,,23-Jun,NULL
CVE-2023-21131,,23-Jun,NULL
CVE-2023-21139,,23-Jun,NULL
CVE-2023-21105,,23-Jun,NULL
CVE-2023-21136,,23-Jun,NULL
CVE-2023-21137,,23-Jun,NULL
CVE-2023-21143,,23-Jun,NULL
CVE-2023-21115,,23-Jun,NULL
CVE-2023-21121,,23-Jun,NULL
CVE-2023-21122,,23-Jun,NULL
CVE-2023-21123,,23-Jun,NULL
CVE-2023-21124,,23-Jun,NULL
CVE-2023-21135,,23-Jun,NULL
CVE-2023-21138,,23-Jun,NULL
CVE-2023-21095,,23-Jun,NULL
CVE-2023-21141,,23-Jun,NULL
CVE-2023-21142,,23-Jun,NULL
CVE-2023-21144,,23-Jun,NULL
CVE-2023-0266,,23-Jun,NULL
CVE-2023-21102,,23-Jun,NULL
CVE-2023-21106,,23-Jun,NULL
CVE-2023-26085,,23-Jun,NULL
CVE-2023-20726,,23-Jun,NULL
CVE-2022-47469,,23-Jun,NULL
CVE-2022-47470,,23-Jun,NULL
CVE-2022-47486,,23-Jun,NULL
CVE-2022-47487,,23-Jun,NULL
CVE-2022-47488,,23-Jun,NULL
LVE-2023-0056,"Android 9, 10, 11, 12, 13",23-Jun,NULL
LVE-2023-0059,"Android 12, 13",23-Jun,NULL
LVE-2023-0066,"Android 12, 13",23-Jun,NULL
CVE-2022-33231,,23-May,NULL
CVE-2022-33288,,23-May,NULL
CVE-2022-33289,,23-May,NULL
CVE-2022-33302,,23-May,NULL
CVE-2023-20941,,23-May,NULL
CVE-2022-33917,,23-May,NULL
CVE-2022-36449,,23-May,NULL
CVE-2022-38181,,23-May,NULL
CVE-2022-41757,,23-May,NULL
CVE-2022-42716,,23-May,NULL
CVE-2021-0872,,23-May,NULL
CVE-2021-0873,,23-May,NULL
CVE-2021-0874,,23-May,NULL
CVE-2021-0875,,23-May,NULL
CVE-2021-0876,,23-May,NULL
CVE-2021-0878,,23-May,NULL
CVE-2021-0879,,23-May,NULL
CVE-2021-0880,,23-May,NULL
CVE-2021-0881,,23-May,NULL
CVE-2021-0882,,23-May,NULL
CVE-2021-0883,,23-May,NULL
CVE-2021-0884,,23-May,NULL
CVE-2021-0885,,23-May,NULL
CVE-2023-20652,,23-May,NULL
CVE-2023-20653,,23-May,NULL
CVE-2023-20654,,23-May,NULL
CVE-2023-20656,,23-May,NULL
CVE-2023-20657,,23-May,NULL
CVE-2022-40503,,23-May,NULL
CVE-2022-33269,,23-May,NULL
CVE-2022-33270,,23-May,NULL
CVE-2022-40532,,23-May,NULL
CVE-2021-39617,,23-May,NULL
CVE-2022-20338,,23-May,NULL
CVE-2023-20993,,23-May,NULL
CVE-2023-21109,,23-May,NULL
CVE-2023-21117,,23-May,NULL
CVE-2023-20914,,23-May,NULL
CVE-2023-21104,,23-May,NULL
CVE-2023-20930,,23-May,NULL
CVE-2023-21110,,23-May,NULL
CVE-2022-20444,,23-May,NULL
CVE-2023-21107,,23-May,NULL
CVE-2023-21112,,23-May,NULL
CVE-2023-21118,,23-May,NULL
CVE-2023-21103,,23-May,NULL
CVE-2023-21111,,23-May,NULL
CVE-2023-21116,,23-May,NULL
CVE-2022-4696,,23-May,NULL
CVE-2022-32599,,23-May,NULL
CVE-2023-20655,,23-May,NULL
CVE-2022-47335,,23-May,NULL
CVE-2022-47338,,23-May,NULL
CVE-2022-47336,,23-May,NULL
CVE-2022-47337,,23-May,NULL
CVE-2023-21630,,23-May,NULL
CVE-2022-33213,,23-Apr,NULL
CVE-2022-33256,,23-Apr,NULL
CVE-2023-21085,,23-Apr,NULL
CVE-2023-21096,,23-Apr,NULL
CVE-2023-20621,,23-Apr,NULL
CVE-2023-20623,,23-Apr,NULL
CVE-2022-22075,,23-Apr,NULL
CVE-2022-40537,,23-Apr,NULL
CVE-2022-25655,,23-Apr,NULL
CVE-2022-25694,,23-Apr,NULL
CVE-2022-25705,,23-Apr,NULL
CVE-2022-25709,,23-Apr,NULL
CVE-2022-33242,,23-Apr,NULL
CVE-2022-33244,,23-Apr,NULL
CVE-2022-33250,,23-Apr,NULL
CVE-2022-33254,,23-Apr,NULL
CVE-2022-33272,,23-Apr,NULL
CVE-2022-33278,,23-Apr,NULL
CVE-2022-33309,,23-Apr,NULL
CVE-2022-40527,,23-Apr,NULL
CVE-2022-40530,,23-Apr,NULL
CVE-2022-40531,,23-Apr,NULL
CVE-2022-40535,,23-Apr,NULL
CVE-2023-21081,,23-Apr,NULL
CVE-2023-21088,,23-Apr,NULL
CVE-2023-21089,,23-Apr,NULL
CVE-2023-21092,,23-Apr,NULL
CVE-2023-21094,,23-Apr,NULL
CVE-2023-21097,,23-Apr,NULL
CVE-2023-21098,,23-Apr,NULL
CVE-2023-21087,,23-Apr,NULL
CVE-2023-21090,,23-Apr,NULL
CVE-2022-20463,,23-Apr,NULL
CVE-2023-20967,,23-Apr,NULL
CVE-2023-21084,,23-Apr,NULL
CVE-2023-21093,,23-Apr,NULL
CVE-2023-21099,,23-Apr,NULL
CVE-2023-21100,,23-Apr,NULL
CVE-2022-20471,,23-Apr,NULL
CVE-2023-20909,,23-Apr,NULL
CVE-2023-20935,,23-Apr,NULL
CVE-2023-21080,,23-Apr,NULL
CVE-2023-21082,,23-Apr,NULL
CVE-2023-21083,,23-Apr,NULL
CVE-2023-21091,,23-Apr,NULL
CVE-2023-20950,,23-Apr,NULL
CVE-2021-33655,,23-Apr,NULL
CVE-2023-20620,,23-Apr,NULL
CVE-2022-47459,,23-Apr,NULL
CVE-2022-47461,,23-Apr,NULL
CVE-2022-47462,,23-Apr,NULL
CVE-2022-47460,,23-Apr,NULL
CVE-2022-40540,,23-Apr,NULL
CVE-2022-40515,,23-Apr,NULL
CVE-2023-21086,,23-Apr,NULL
LVE-2023-0042,Android up to 13,23-Apr,NULL
LVE-2023-0043,Android up to 13,23-Apr,NULL
LVE-2023-0044,Android up to 13,23-Apr,NULL
LVE-2023-0045,Android up to 13,23-Apr,NULL
LVE-2023-0046,Android up to 13,23-Apr,NULL
CVE-2022-33243,,23-Mar,NULL
CVE-2022-33280,,23-Mar,NULL
CVE-2022-40514,,23-Mar,NULL
CVE-2023-20951,,23-Mar,NULL
CVE-2023-20954,,23-Mar,NULL
CVE-2022-0850,,23-Mar,NULL
CVE-2023-20602,,23-Mar,NULL
CVE-2022-33248,,23-Mar,NULL
CVE-2022-33271,,23-Mar,NULL
CVE-2022-33277,,23-Mar,NULL
CVE-2022-33306,,23-Mar,NULL
CVE-2022-40512,,23-Mar,NULL
CVE-2023-20906,,23-Mar,NULL
CVE-2023-20911,,23-Mar,NULL
CVE-2023-20917,,23-Mar,NULL
CVE-2023-20947,,23-Mar,NULL
CVE-2023-20963,,23-Mar,NULL
CVE-2023-20956,,23-Mar,NULL
CVE-2023-20958,,23-Mar,NULL
CVE-2023-20964,,23-Mar,NULL
CVE-2023-20926,,23-Mar,NULL
CVE-2023-20931,,23-Mar,NULL
CVE-2023-20936,,23-Mar,NULL
CVE-2023-20953,,23-Mar,NULL
CVE-2023-20955,,23-Mar,NULL
CVE-2023-20957,,23-Mar,NULL
CVE-2023-20966,,23-Mar,NULL
CVE-2022-4452,,23-Mar,NULL
CVE-2022-20467,,23-Mar,NULL
CVE-2023-20929,,23-Mar,NULL
CVE-2023-20952,,23-Mar,NULL
CVE-2022-20499,,23-Mar,NULL
CVE-2023-20910,,23-Mar,NULL
CVE-2022-33232,,23-Mar,NULL
CVE-2022-39189,,23-Mar,NULL
CVE-2022-39842,,23-Mar,NULL
CVE-2022-41222,,23-Mar,NULL
CVE-2023-20937,,23-Mar,NULL
CVE-2023-20938,,23-Mar,NULL
CVE-2022-47331,,23-Mar,NULL
CVE-2022-47339,,23-Mar,NULL
CVE-2022-33221,,23-Mar,NULL
CVE-2022-33233,,23-Mar,NULL
CVE-2022-34145,,23-Mar,NULL
CVE-2022-34146,,23-Mar,NULL
CVE-2022-40502,,23-Mar,NULL
CVE-2023-20959,,23-Mar,NULL
CVE-2023-20960,,23-Mar,NULL
CVE-2023-20962,,23-Mar,NULL
CVE-2022-42719,,23-Feb,NULL
CVE-2022-42720,,23-Feb,NULL
CVE-2022-42721,,23-Feb,NULL
CVE-2022-41674,,23-Feb,NULL
CVE-2022-22088,,23-Feb,NULL
CVE-2021-35097,,23-Feb,NULL
CVE-2021-35113,,23-Feb,NULL
CVE-2021-35134,,23-Feb,NULL
CVE-2022-20235,,23-Feb,NULL
CVE-2022-32635,,23-Feb,NULL
CVE-2022-32636,,23-Feb,NULL
CVE-2022-32637,,23-Feb,NULL
CVE-2022-33255,,23-Feb,NULL
CVE-2022-23960,,23-Feb,NULL
CVE-2022-25725,,23-Feb,NULL
CVE-2022-25746,,23-Feb,NULL
CVE-2022-33252,,23-Feb,NULL
CVE-2022-33253,,23-Feb,NULL
CVE-2022-33266,,23-Feb,NULL
CVE-2022-33276,,23-Feb,NULL
CVE-2022-33283,,23-Feb,NULL
CVE-2022-33284,,23-Feb,NULL
CVE-2022-33285,,23-Feb,NULL
CVE-2022-33286,,23-Feb,NULL
CVE-2022-20443,,23-Feb,NULL
CVE-2022-20551,,23-Feb,NULL
CVE-2023-20934,,23-Feb,NULL
CVE-2023-20942,,23-Feb,NULL
CVE-2023-20943,,23-Feb,NULL
CVE-2023-20944,,23-Feb,NULL
CVE-2023-20948,,23-Feb,NULL
CVE-2023-20933,,23-Feb,NULL
CVE-2022-20481,,23-Feb,NULL
CVE-2022-43680,,23-Feb,NULL
CVE-2023-20939,,23-Feb,NULL
CVE-2023-20940,,23-Feb,NULL
CVE-2023-20945,,23-Feb,NULL
CVE-2023-20946,,23-Feb,NULL
CVE-2023-20932,,23-Feb,NULL
CVE-2022-20455,,23-Feb,NULL
CVE-2020-27059,,23-Feb,NULL
CVE-2022-20006,,23-Feb,NULL
CVE-2022-20451,,23-Feb,NULL
CVE-2022-2959,,23-Feb,NULL
CVE-2023-20928,,23-Feb,NULL
CVE-2022-44425,,23-Feb,NULL
CVE-2022-44426,,23-Feb,NULL
CVE-2022-44427,,23-Feb,NULL
CVE-2022-44428,,23-Feb,NULL
CVE-2022-44429,,23-Feb,NULL
CVE-2022-44430,,23-Feb,NULL
CVE-2022-44431,,23-Feb,NULL
CVE-2022-44432,,23-Feb,NULL
CVE-2022-44434,,23-Feb,NULL
CVE-2022-44435,,23-Feb,NULL
CVE-2022-44436,,23-Feb,NULL
CVE-2022-44437,,23-Feb,NULL
CVE-2022-44438,,23-Feb,NULL
CVE-2021-35134,,23-Feb,NULL
CVE-2022-33274,,23-Feb,NULL
CVE-2022-20441,,23-Feb,NULL
CVE-2022-23960,,23-Jan,NULL
CVE-2021-39660,,23-Jan,NULL
CVE-2022-32594,,23-Jan,NULL
CVE-2022-32596,,23-Jan,NULL
CVE-2022-32597,,23-Jan,NULL
CVE-2022-32598,,23-Jan,NULL
CVE-2022-32619,,23-Jan,NULL
CVE-2022-33268,,23-Jan,NULL
CVE-2022-25672,,23-Jan,NULL
CVE-2022-25673,,23-Jan,NULL
CVE-2022-25682,,23-Jan,NULL
CVE-2022-25685,,23-Jan,NULL
CVE-2022-25689,,23-Jan,NULL
CVE-2022-25691,,23-Jan,NULL
CVE-2022-25692,,23-Jan,NULL
CVE-2022-25695,,23-Jan,NULL
CVE-2022-25702,,23-Jan,NULL
CVE-2022-33235,,23-Jan,NULL
CVE-2022-33238,,23-Jan,NULL
CVE-2022-20456,,23-Jan,NULL
CVE-2022-20489,,23-Jan,NULL
CVE-2022-20490,,23-Jan,NULL
CVE-2022-20492,,23-Jan,NULL
CVE-2022-20493,,23-Jan,NULL
CVE-2023-20912,,23-Jan,NULL
CVE-2023-20916,,23-Jan,NULL
CVE-2023-20918,,23-Jan,NULL
CVE-2023-20919,,23-Jan,NULL
CVE-2023-20920,,23-Jan,NULL
CVE-2023-20921,,23-Jan,NULL
CVE-2022-20494,,23-Jan,NULL
CVE-2023-20908,,23-Jan,NULL
CVE-2023-20922,,23-Jan,NULL
CVE-2022-20461,,23-Jan,NULL
CVE-2023-20905,,23-Jan,NULL
CVE-2023-20913,,23-Jan,NULL
CVE-2023-20915,,23-Jan,NULL
CVE-2023-20904,,23-Jan,NULL
CVE-2022-32620,,23-Jan,NULL
CVE-2022-39106,,23-Jan,NULL
CVE-2022-39131,,23-Jan,NULL
CVE-2022-39132,,23-Jan,NULL
CVE-2022-39133,,23-Jan,NULL
CVE-2022-39134,,23-Jan,NULL
CVE-2022-42754,,23-Jan,NULL
CVE-2022-42755,,23-Jan,NULL
CVE-2022-42756,,23-Jan,NULL
CVE-2022-42770,,23-Jan,NULL
CVE-2022-42771,,23-Jan,NULL
CVE-2022-42772,,23-Jan,NULL
CVE-2022-39129,,23-Jan,NULL
CVE-2022-39130,,23-Jan,NULL
CVE-2022-25681,,23-Jan,NULL
CVE-2022-25697,,23-Jan,NULL
CVE-2022-25698,,23-Jan,NULL
CVE-2016-2035,,16-Jul,LVE-SMP-160005
LVE-SMP-200014,,NULL,NULL
