model,csc,csc_code,device_id,carrier_country,country,carrier,region,subregion,model_url,build_number,android_version,release_date,security_patch_level,device
SM-A047M,UPO,025511221130,SM-A047M/UPO, Uruguay,Uruguay,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025511221130/eng.html,A047MUBU3CWD1,T(Android 13),2023-05-05,2023-04-01,Galaxy A04s 
SM-A047M,UPO,025511221130,SM-A047M/UPO, Uruguay,Uruguay,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025511221130/eng.html,A047MUBS1BWC1,T(Android 13),2023-03-28,2023-03-01,Galaxy A04s 
SM-A047M,UPO,025511221130,SM-A047M/UPO, Uruguay,Uruguay,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025511221130/eng.html,A047MUBS1BWA5,T(Android 13),2023-03-02,2023-01-01,Galaxy A04s 
SM-A047M,UPO,025511221130,SM-A047M/UPO, Uruguay,Uruguay,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025511221130/eng.html,A047MUBU1BVK5,T(Android 13),2023-02-16,2022-11-01,Galaxy A04s 
SM-A047M,UPO,025511221130,SM-A047M/UPO, Uruguay,Uruguay,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025511221130/eng.html,A047MUBU1AVK3,S(Android 12),2022-12-13,2022-11-01,Galaxy A04s 
SM-A047M,UPO,025511221130,SM-A047M/UPO, Uruguay,Uruguay,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025511221130/eng.html,A047MUBS1AVK1,S(Android 12),2022-11-30,2022-11-01,Galaxy A04s 
SM-A047M,UYO,025507221130,SM-A047M/UYO, Uruguay,Uruguay,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025507221130/eng.html,A047MUBS5DXC1,U(Android 14),2024-03-26,2024-03-01,Galaxy A04s 
SM-A047M,UYO,025507221130,SM-A047M/UYO, Uruguay,Uruguay,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025507221130/eng.html,A047MUBU5DXA2,U(Android 14),2024-03-14,2024-01-01,Galaxy A04s 
SM-A047M,UYO,025507221130,SM-A047M/UYO, Uruguay,Uruguay,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025507221130/eng.html,A047MUBS5CXA1,T(Android 13),2024-02-07,2024-01-01,Galaxy A04s 
SM-A047M,UYO,025507221130,SM-A047M/UYO, Uruguay,Uruguay,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025507221130/eng.html,A047MUBS5CWK1,T(Android 13),2024-01-02,2023-12-01,Galaxy A04s 
SM-A047M,UYO,025507221130,SM-A047M/UYO, Uruguay,Uruguay,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025507221130/eng.html,A047MUBU5CWJ2,T(Android 13),2023-11-16,2023-10-01,Galaxy A04s 
SM-A047M,UYO,025507221130,SM-A047M/UYO, Uruguay,Uruguay,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025507221130/eng.html,A047MUBS4CWJ1,T(Android 13),2023-10-30,2023-09-01,Galaxy A04s 
SM-A047M,UYO,025507221130,SM-A047M/UYO, Uruguay,Uruguay,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025507221130/eng.html,A047MUBS4CWG1,T(Android 13),2023-08-11,2023-08-01,Galaxy A04s 
SM-A047M,UYO,025507221130,SM-A047M/UYO, Uruguay,Uruguay,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025507221130/eng.html,A047MUBU4CWF5,T(Android 13),2023-08-08,2023-06-01,Galaxy A04s 
SM-A047M,UYO,025507221130,SM-A047M/UYO, Uruguay,Uruguay,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025507221130/eng.html,A047MUBS4CWE1,T(Android 13),2023-06-20,2023-06-01,Galaxy A04s 
SM-A047M,UYO,025507221130,SM-A047M/UYO, Uruguay,Uruguay,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025507221130/eng.html,A047MUBU3CWD1,T(Android 13),2023-05-04,2023-04-01,Galaxy A04s 
SM-A047M,UYO,025507221130,SM-A047M/UYO, Uruguay,Uruguay,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025507221130/eng.html,A047MUBS1BWC1,T(Android 13),2023-03-28,2023-03-01,Galaxy A04s 
SM-A047M,UYO,025507221130,SM-A047M/UYO, Uruguay,Uruguay,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025507221130/eng.html,A047MUBS1BWA5,T(Android 13),2023-02-17,2023-01-01,Galaxy A04s 
SM-A047M,UYO,025507221130,SM-A047M/UYO, Uruguay,Uruguay,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025507221130/eng.html,A047MUBU1BVK5,T(Android 13),2023-01-18,2022-11-01,Galaxy A04s 
SM-A047M,UYO,025507221130,SM-A047M/UYO, Uruguay,Uruguay,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025507221130/eng.html,A047MUBU1AVK3,S(Android 12),2022-12-13,2022-11-01,Galaxy A04s 
SM-A047M,UYO,025507221130,SM-A047M/UYO, Uruguay,Uruguay,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/025507221130/eng.html,A047MUBS1AVK1,S(Android 12),2022-11-30,2022-11-01,Galaxy A04s 
SM-A047M,ZTA,026576230406,SM-A047M/ZTA, Brazil (Claro),Brazil,Claro,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026576230406/eng.html,A047MUBS6DXD1,U(Android 14),2024-04-19,2024-04-01,Galaxy A04s 
SM-A047M,ZTA,026576230406,SM-A047M/ZTA, Brazil (Claro),Brazil,Claro,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026576230406/eng.html,A047MUBS5DXC1,U(Android 14),2024-03-26,2024-03-01,Galaxy A04s 
SM-A047M,ZTA,026576230406,SM-A047M/ZTA, Brazil (Claro),Brazil,Claro,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026576230406/eng.html,A047MUBU5DXA2,U(Android 14),2024-03-19,2024-01-01,Galaxy A04s 
SM-A047M,ZTA,026576230406,SM-A047M/ZTA, Brazil (Claro),Brazil,Claro,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026576230406/eng.html,A047MUBS5CXA1,T(Android 13),2024-02-05,2024-01-01,Galaxy A04s 
SM-A047M,ZTA,026576230406,SM-A047M/ZTA, Brazil (Claro),Brazil,Claro,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026576230406/eng.html,A047MUBS5CWK1,T(Android 13),2023-12-19,2023-12-01,Galaxy A04s 
SM-A047M,ZTA,026576230406,SM-A047M/ZTA, Brazil (Claro),Brazil,Claro,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026576230406/eng.html,A047MUBU5CWJ2,T(Android 13),2023-11-08,2023-10-01,Galaxy A04s 
SM-A047M,ZTA,026576230406,SM-A047M/ZTA, Brazil (Claro),Brazil,Claro,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026576230406/eng.html,A047MUBS4CWJ1,T(Android 13),2023-10-30,2023-09-01,Galaxy A04s 
SM-A047M,ZTA,026576230406,SM-A047M/ZTA, Brazil (Claro),Brazil,Claro,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026576230406/eng.html,A047MUBS4CWG1,T(Android 13),2023-08-11,2023-08-01,Galaxy A04s 
SM-A047M,ZTA,026576230406,SM-A047M/ZTA, Brazil (Claro),Brazil,Claro,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026576230406/eng.html,A047MUBU4CWF5,T(Android 13),2023-07-17,2023-06-01,Galaxy A04s 
SM-A047M,ZTA,026576230406,SM-A047M/ZTA, Brazil (Claro),Brazil,Claro,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026576230406/eng.html,A047MUBS4CWE1,T(Android 13),2023-06-19,2023-06-01,Galaxy A04s 
SM-A047M,ZTA,026576230406,SM-A047M/ZTA, Brazil (Claro),Brazil,Claro,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026576230406/eng.html,A047MUBU3CWD1,T(Android 13),2023-05-03,2023-04-01,Galaxy A04s 
SM-A047M,ZTA,026576230406,SM-A047M/ZTA, Brazil (Claro),Brazil,Claro,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026576230406/eng.html,A047MUBS1BWC2,T(Android 13),2023-04-05,2023-03-01,Galaxy A04s 
SM-A047M,ZTM,026578230406,SM-A047M/ZTM, Brazil (TIM),Brazil,TIM,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026578230406/eng.html,A047MUBS6DXD1,U(Android 14),2024-04-19,2024-04-01,Galaxy A04s 
SM-A047M,ZTM,026578230406,SM-A047M/ZTM, Brazil (TIM),Brazil,TIM,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026578230406/eng.html,A047MUBS5DXC1,U(Android 14),2024-03-26,2024-03-01,Galaxy A04s 
SM-A047M,ZTM,026578230406,SM-A047M/ZTM, Brazil (TIM),Brazil,TIM,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026578230406/eng.html,A047MUBU5DXA2,U(Android 14),2024-03-19,2024-01-01,Galaxy A04s 
SM-A047M,ZTM,026578230406,SM-A047M/ZTM, Brazil (TIM),Brazil,TIM,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026578230406/eng.html,A047MUBS5CXA1,T(Android 13),2024-02-05,2024-01-01,Galaxy A04s 
SM-A047M,ZTM,026578230406,SM-A047M/ZTM, Brazil (TIM),Brazil,TIM,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026578230406/eng.html,A047MUBS5CWK1,T(Android 13),2024-01-02,2023-12-01,Galaxy A04s 
SM-A047M,ZTM,026578230406,SM-A047M/ZTM, Brazil (TIM),Brazil,TIM,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026578230406/eng.html,A047MUBU5CWJ2,T(Android 13),2023-11-08,2023-10-01,Galaxy A04s 
SM-A047M,ZTM,026578230406,SM-A047M/ZTM, Brazil (TIM),Brazil,TIM,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026578230406/eng.html,A047MUBS4CWJ1,T(Android 13),2023-10-30,2023-09-01,Galaxy A04s 
SM-A047M,ZTM,026578230406,SM-A047M/ZTM, Brazil (TIM),Brazil,TIM,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026578230406/eng.html,A047MUBS4CWG1,T(Android 13),2023-08-11,2023-08-01,Galaxy A04s 
SM-A047M,ZTM,026578230406,SM-A047M/ZTM, Brazil (TIM),Brazil,TIM,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026578230406/eng.html,A047MUBU4CWF5,T(Android 13),2023-07-17,2023-06-01,Galaxy A04s 
SM-A047M,ZTM,026578230406,SM-A047M/ZTM, Brazil (TIM),Brazil,TIM,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026578230406/eng.html,A047MUBS4CWE1,T(Android 13),2023-06-19,2023-06-01,Galaxy A04s 
SM-A047M,ZTM,026578230406,SM-A047M/ZTM, Brazil (TIM),Brazil,TIM,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026578230406/eng.html,A047MUBU3CWD1,T(Android 13),2023-05-03,2023-04-01,Galaxy A04s 
SM-A047M,ZTM,026578230406,SM-A047M/ZTM, Brazil (TIM),Brazil,TIM,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026578230406/eng.html,A047MUBS1BWC2,T(Android 13),2023-04-05,2023-03-01,Galaxy A04s 
SM-A047M,ZTO,026598230406,SM-A047M/ZTO, Brazil,Brazil,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026598230406/eng.html,A047MUBS6DXD1,U(Android 14),2024-04-19,2024-04-01,Galaxy A04s 
SM-A047M,ZTO,026598230406,SM-A047M/ZTO, Brazil,Brazil,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026598230406/eng.html,A047MUBS5DXC1,U(Android 14),2024-03-26,2024-03-01,Galaxy A04s 
SM-A047M,ZTO,026598230406,SM-A047M/ZTO, Brazil,Brazil,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026598230406/eng.html,A047MUBU5DXA2,U(Android 14),2024-03-19,2024-01-01,Galaxy A04s 
SM-A047M,ZTO,026598230406,SM-A047M/ZTO, Brazil,Brazil,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026598230406/eng.html,A047MUBS5CXA1,T(Android 13),2024-02-05,2024-01-01,Galaxy A04s 
SM-A047M,ZTO,026598230406,SM-A047M/ZTO, Brazil,Brazil,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026598230406/eng.html,A047MUBS5CWK1,T(Android 13),2024-01-02,2023-12-01,Galaxy A04s 
SM-A047M,ZTO,026598230406,SM-A047M/ZTO, Brazil,Brazil,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026598230406/eng.html,A047MUBU5CWJ2,T(Android 13),2023-11-08,2023-10-01,Galaxy A04s 
SM-A047M,ZTO,026598230406,SM-A047M/ZTO, Brazil,Brazil,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026598230406/eng.html,A047MUBS4CWJ1,T(Android 13),2023-10-30,2023-09-01,Galaxy A04s 
SM-A047M,ZTO,026598230406,SM-A047M/ZTO, Brazil,Brazil,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026598230406/eng.html,A047MUBS4CWG1,T(Android 13),2023-08-11,2023-08-01,Galaxy A04s 
SM-A047M,ZTO,026598230406,SM-A047M/ZTO, Brazil,Brazil,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026598230406/eng.html,A047MUBU4CWF5,T(Android 13),2023-07-17,2023-06-01,Galaxy A04s 
SM-A047M,ZTO,026598230406,SM-A047M/ZTO, Brazil,Brazil,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026598230406/eng.html,A047MUBS4CWE1,T(Android 13),2023-06-19,2023-06-01,Galaxy A04s 
SM-A047M,ZTO,026598230406,SM-A047M/ZTO, Brazil,Brazil,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026598230406/eng.html,A047MUBU3CWD1,T(Android 13),2023-05-03,2023-04-01,Galaxy A04s 
SM-A047M,ZTO,026598230406,SM-A047M/ZTO, Brazil,Brazil,No-carrier,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026598230406/eng.html,A047MUBS1BWC2,T(Android 13),2023-04-05,2023-03-01,Galaxy A04s 
SM-A047M,ZVV,026591230406,SM-A047M/ZVV, Brazil (VIVO),Brazil,VIVO,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026591230406/eng.html,A047MUBS6DXD1,U(Android 14),2024-04-19,2024-04-01,Galaxy A04s 
SM-A047M,ZVV,026591230406,SM-A047M/ZVV, Brazil (VIVO),Brazil,VIVO,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026591230406/eng.html,A047MUBS5DXC1,U(Android 14),2024-03-26,2024-03-01,Galaxy A04s 
SM-A047M,ZVV,026591230406,SM-A047M/ZVV, Brazil (VIVO),Brazil,VIVO,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026591230406/eng.html,A047MUBU5DXA2,U(Android 14),2024-03-19,2024-01-01,Galaxy A04s 
SM-A047M,ZVV,026591230406,SM-A047M/ZVV, Brazil (VIVO),Brazil,VIVO,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026591230406/eng.html,A047MUBS5CXA1,T(Android 13),2024-02-05,2024-01-01,Galaxy A04s 
SM-A047M,ZVV,026591230406,SM-A047M/ZVV, Brazil (VIVO),Brazil,VIVO,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026591230406/eng.html,A047MUBS5CWK1,T(Android 13),2024-01-02,2023-12-01,Galaxy A04s 
SM-A047M,ZVV,026591230406,SM-A047M/ZVV, Brazil (VIVO),Brazil,VIVO,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026591230406/eng.html,A047MUBU5CWJ2,T(Android 13),2023-11-08,2023-10-01,Galaxy A04s 
SM-A047M,ZVV,026591230406,SM-A047M/ZVV, Brazil (VIVO),Brazil,VIVO,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026591230406/eng.html,A047MUBS4CWJ1,T(Android 13),2023-10-30,2023-09-01,Galaxy A04s 
SM-A047M,ZVV,026591230406,SM-A047M/ZVV, Brazil (VIVO),Brazil,VIVO,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026591230406/eng.html,A047MUBS4CWG1,T(Android 13),2023-08-11,2023-08-01,Galaxy A04s 
SM-A047M,ZVV,026591230406,SM-A047M/ZVV, Brazil (VIVO),Brazil,VIVO,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026591230406/eng.html,A047MUBU4CWF5,T(Android 13),2023-07-17,2023-06-01,Galaxy A04s 
SM-A047M,ZVV,026591230406,SM-A047M/ZVV, Brazil (VIVO),Brazil,VIVO,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026591230406/eng.html,A047MUBS4CWE1,T(Android 13),2023-06-19,2023-06-01,Galaxy A04s 
SM-A047M,ZVV,026591230406,SM-A047M/ZVV, Brazil (VIVO),Brazil,VIVO,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026591230406/eng.html,A047MUBU3CWD1,T(Android 13),2023-05-03,2023-04-01,Galaxy A04s 
SM-A047M,ZVV,026591230406,SM-A047M/ZVV, Brazil (VIVO),Brazil,VIVO,Americas,Latin America and the Caribbean,https://doc.samsungmobile.com/SM-A047M/026591230406/eng.html,A047MUBS1BWC2,T(Android 13),2023-04-05,2023-03-01,Galaxy A04s 
