id,device,country,region,last_android_version,last_update_date
sm-g955f/chx,galaxy s8+,Chile,Americas,android 9.0,2022-10-04
sm-g955f/vnz,galaxy s8+,New Zealand,Oceania,android 9.0,2022-08-25
sm-g950f/nzc,galaxy s8,New Zealand,Oceania,android 9.0,2022-08-25
sm-g950f/png,galaxy s8,Papua New Guinea,Oceania,android 9.0,2022-08-25
sm-g955f/vfj,galaxy s8+,Fiji,Oceania,android 9.0,2022-08-25
sm-g950f/vfj,galaxy s8,Fiji,Oceania,android 9.0,2022-08-25
sm-g950f/vnz,galaxy s8,New Zealand,Oceania,android 9.0,2022-08-25
sm-g955f/nzc,galaxy s8+,New Zealand,Oceania,android 9.0,2022-08-25
sm-g950f/tnz,galaxy s8,New Zealand,Oceania,android 9.0,2022-08-25
sm-g955f/tnz,galaxy s8+,New Zealand,Oceania,android 9.0,2022-08-25
sm-g955f/png,galaxy s8+,Papua New Guinea,Oceania,android 9.0,2022-08-25
sm-g955f/dre,galaxy s8+,Austria,Europe,android 9.0,2022-08-25
sm-g955f/pcw,galaxy s8+,Panama,Americas,android 9.0,2022-09-23
sm-g955f/cht,galaxy s8+,Chile,Americas,android 9.0,2022-09-21
sm-g955f/dor,galaxy s8+,Dominican Republic,Americas,android 9.0,2022-10-12
sm-g955f/cpa,galaxy s8+,Panama,Americas,android 9.0,2022-09-14
sm-g950f/xfe,galaxy s8,South Africa,Africa,android 9.0,2022-08-23
sm-g950f/anc,galaxy s8,Argentina,Americas,android 9.0,2022-11-05
sm-g950f/dre,galaxy s8,Austria,Europe,android 9.0,2022-08-25
sm-g955f/anc,galaxy s8+,Argentina,Americas,android 9.0,2022-11-05
sm-g950f/pnt,galaxy s8,Peru,Americas,android 9.0,2022-10-13
sm-g955f/xfe,galaxy s8+,South Africa,Africa,android 9.0,2022-08-23
sm-g955f/cel,galaxy s8+,Israel,Asia,android 9.0,2022-08-19
sm-g950f/cpa,galaxy s8,Panama,Americas,android 9.0,2022-09-05
sm-g950f/cht,galaxy s8,Chile,Americas,android 9.0,2022-09-22
sm-g950f/pcw,galaxy s8,Panama,Americas,android 9.0,2022-09-22
sm-g950f/dor,galaxy s8,Dominican Republic,Americas,android 9.0,2022-09-22
sm-g950f/sam,galaxy s8,Peru,Americas,android 9.0,2022-09-22
sm-g950f/cel,galaxy s8,Israel,Asia,android 9.0,2022-08-19
sm-g950f/tce,galaxy s8,Mexico,Americas,android 9.0,2022-09-22
sm-g950f/teb,galaxy s8,Bosnia and Herzegovina,Europe,android 9.0,2022-09-05
sm-g950f/pet,galaxy s8,Peru,Americas,android 9.0,2022-09-05
sm-g950f/cdr,galaxy s8,Dominican Republic,Americas,android 9.0,2022-09-05
sm-g955f/sam,galaxy s8+,Peru,Americas,android 9.0,2022-09-20
sm-g955f/pet,galaxy s8+,Peru,Americas,android 9.0,2022-09-14
sm-g955f/slk,galaxy s8+,Sri Lanka,Asia,android 9.0,2022-08-19
sm-g950f/tel,galaxy s8,Australia,Oceania,android 9.0,2022-08-19
sm-g955f/pnt,galaxy s8+,Peru,Americas,android 9.0,2022-09-20
sm-g955f/pgu,galaxy s8+,Guatemala,Americas,android 9.0,2022-09-20
sm-g955f/ctp,galaxy s8+,Paraguay,Americas,android 9.0,2022-09-14
sm-g955f/tce,galaxy s8+,Mexico,Americas,android 9.0,2022-09-20
sm-g955f/cdr,galaxy s8+,Dominican Republic,Americas,android 9.0,2022-09-14
sm-g955f/teb,galaxy s8+,Bosnia and Herzegovina,Europe,android 9.0,2022-09-05
sm-g955f/ctu,galaxy s8+,Uruguay,Americas,android 9.0,2022-09-14
sm-g955f/cti,galaxy s8+,Argentina,Americas,android 9.0,2022-09-14
sm-g955f/npl,galaxy s8+,Nepal,Asia,android 9.0,2022-08-19
sm-g955f/bng,galaxy s8+,Bangladesh,Asia,android 9.0,2022-08-19
sm-g950f/cti,galaxy s8,Argentina,Americas,android 9.0,2022-09-05
sm-g955f/bat,galaxy s8+,Mexico,Americas,android 9.0,2022-10-10
sm-g950f/ctp,galaxy s8,Paraguay,Americas,android 9.0,2022-09-05
sm-g950f/pgu,galaxy s8,Guatemala,Americas,android 9.0,2022-09-14
sm-g950f/ctu,galaxy s8,Uruguay,Americas,android 9.0,2022-09-22
sm-g955f/ius,galaxy s8+,Mexico,Americas,android 9.0,2022-09-06
sm-g955f/cgu,galaxy s8+,Guatemala,Americas,android 9.0,2022-10-04
sm-g955f/jdi,galaxy s8+,Jamaica,Americas,android 9.0,2021-06-16
sm-g955f/bvo,galaxy s8+,Bolivia,Americas,android 9.0,2022-10-04
sm-g955f/psn,galaxy s8+,Argentina,Americas,android 9.0,2021-06-16
sm-g955f/xec,galaxy s8+,Spain,Europe,android 9.0,2022-08-29
sm-g955f/msr,galaxy s8+,Serbia,Europe,android 9.0,2022-08-29
sm-g955f/xfa,galaxy s8+,South Africa,Africa,android 9.0,2022-08-23
sm-g955f/ufn,galaxy s8+,Argentina,Americas,android 9.0,2022-10-20
sm-g955f/tmm,galaxy s8+,Mexico,Americas,android 9.0,2022-09-06
sm-g950f/cgu,galaxy s8,Guatemala,Americas,android 9.0,2022-09-22
sm-g955f/crm,galaxy s8+,South America,,android 9.0,2022-09-14
sm-g955f/zta,galaxy s8+,Brazil,Americas,android 9.0,2022-10-04
sm-g950f/psn,galaxy s8,Argentina,Americas,android 9.0,2022-09-28
sm-g950f/crm,galaxy s8,South America,,android 9.0,2022-09-22
sm-g950f/bat,galaxy s8,Mexico,Americas,android 9.0,2022-10-10
sm-g950f/xec,galaxy s8,Spain,Europe,android 9.0,2022-08-29
sm-g950f/xfa,galaxy s8,South Africa,Africa,android 9.0,2022-08-23
sm-g955f/upo,galaxy s8+,Uruguay,Americas,android 9.0,2022-09-21
sm-g950f/zta,galaxy s8,Brazil,Americas,android 9.0,2022-08-24
sm-g955f/crc,galaxy s8+,Chile,Americas,android 9.0,2022-09-14
sm-g950f/jdi,galaxy s8,Jamaica,Americas,android 9.0,2022-09-22
sm-g955f/cww,galaxy s8+,Jamaica,Americas,android 9.0,2022-10-07
sm-g955f/ufu,galaxy s8+,Uruguay,Americas,android 9.0,2022-09-21
sm-g950f/tmm,galaxy s8,Mexico,Americas,android 9.0,2022-09-14
sm-g950f/ius,galaxy s8,Mexico,Americas,android 9.0,2022-09-05
sm-g950f/upo,galaxy s8,Uruguay,Americas,android 9.0,2022-09-14
sm-g950f/ufu,galaxy s8,Uruguay,Americas,android 9.0,2022-09-22
sm-g950f/ice,galaxy s8,Costa Rica,Americas,android 9.0,2022-09-22
sm-g950f/bvo,galaxy s8,Bolivia,Americas,android 9.0,2022-09-14
sm-g950f/com,galaxy s8,Colombia,Americas,android 9.0,2022-09-14
sm-g950f/crc,galaxy s8,Chile,Americas,android 9.0,2022-09-05
sm-g9550/chc,galaxy s8+,China,Asia,android 9.0,2021-04-28
sm-j510un/bri,galaxy j5 (2016),Taiwan,Asia,android 6.0.1,2018-02-22
sm-g950f/col,galaxy s8,Colombia,Americas,android 9.0,2022-09-21
sm-g9508/chm,galaxy s8,China,Asia,android 9.0,2021-04-28
sm-g9500/chc,galaxy s8,China,Asia,android 9.0,2021-04-28
sm-t810/tgy,"galaxy tab s2 9.7""",Hong Kong,Asia,android 7.0,2018-03-01
sm-g950f/eco,galaxy s8,Ecuador,Americas,android 9.0,2022-08-24
sm-t810/bri,"galaxy tab s2 9.7""",Taiwan,Asia,android 7.0,2018-03-01
sm-g955f/tgu,galaxy s8+,Guatemala,Americas,android 9.0,2022-09-23
sm-g9550/tgy,galaxy s8+,Hong Kong,Asia,android 9.0,2021-04-28
sm-g950f/ztr,galaxy s8,Brazil,Americas,android 9.0,2022-09-14
sm-g955f/cob,galaxy s8+,Colombia,Americas,android 9.0,2022-09-14
sm-g9500/tgy,galaxy s8,Hong Kong,Asia,android 9.0,2021-04-28
sm-g950f/cob,galaxy s8,Colombia,Americas,android 9.0,2022-09-22
sm-g955f/ice,galaxy s8+,Costa Rica,Americas,android 9.0,2022-09-23
sm-g950f/zvv,galaxy s8,Brazil,Americas,android 9.0,2022-09-14
sm-g950f/ztm,galaxy s8,Brazil,Americas,android 9.0,2022-09-14
sm-g955f/com,galaxy s8+,Colombia,Americas,android 9.0,2022-09-20
sm-g950f/cww,galaxy s8,Jamaica,Americas,android 9.0,2022-10-07
sm-g955f/col,galaxy s8+,Colombia,Americas,android 9.0,2022-09-21
sm-g955f/zvv,galaxy s8+,Brazil,Americas,android 9.0,2022-10-04
sm-g955f/eco,galaxy s8+,Ecuador,Americas,android 9.0,2022-09-14
sm-g955f/ztm,galaxy s8+,Brazil,Americas,android 9.0,2022-10-04
sm-g955f/ztr,galaxy s8+,Brazil,Americas,android 9.0,2022-10-04
sm-g950f/tgu,galaxy s8,Guatemala,Americas,android 9.0,2022-09-22
sm-g950f/psp,galaxy s8,Paraguay,Americas,android 9.0,2022-11-30
sm-g955f/tgp,galaxy s8+,Paraguay,Americas,android 9.0,2022-10-10
sm-g950f/tgp,galaxy s8,Paraguay,Americas,android 9.0,2022-10-10
sm-g955f/pbs,galaxy s8+,Panama,Americas,android 9.0,2022-09-20
sm-t378l/luc,"galaxy tab e 8.0""",Korea,Asia,android 6.0.1,2022-07-21
sm-t378s/skc,"galaxy tab e 8.0""",Korea,Asia,android 6.0.1,2022-07-21
sm-t378k/ktc,"galaxy tab e 8.0""",Korea,Asia,android 6.0.1,2022-07-21
sm-t825c/tgy,galaxy tab s3,Hong Kong,Asia,android 9.0,2020-12-09
sm-g955u1/usc,galaxy s8+,USA,Americas,android 9.0,2021-08-23
sm-g955u1/acg,galaxy s8+,USA,Americas,android 9.0,2021-08-23
sm-g950u1/bst,galaxy s8,USA,Americas,android 7.0,2017-06-13
sm-g950u1/xaa,galaxy s8,USA,Americas,android 9.0,2022-04-26
sm-g950u1/att,galaxy s8,USA,Americas,android 9.0,2022-04-26
sm-g950u1/tmk,galaxy s8,USA,Americas,android 9.0,2022-04-26
sm-g950u1/spr,galaxy s8,USA,Americas,android 9.0,2021-08-23
sm-g955u1/lra,galaxy s8+,USA,Americas,android 9.0,2021-08-23
sm-g950u1/aio,galaxy s8,USA,Americas,android 9.0,2022-04-26
sm-g955u1/tfn,galaxy s8+,USA,Americas,android 9.0,2021-08-23
sm-g955u1/vzw,galaxy s8+,USA,Americas,android 9.0,2021-08-23
sm-g955u1/att,galaxy s8+,USA,Americas,android 9.0,2022-04-26
sm-g950u1/acg,galaxy s8,USA,Americas,android 9.0,2021-08-23
sm-g955u1/tmk,galaxy s8+,USA,Americas,android 9.0,2022-04-26
sm-g955u1/aio,galaxy s8+,USA,Americas,android 9.0,2022-04-26
sm-g955u1/xaa,galaxy s8+,USA,Americas,android 9.0,2022-04-26
sm-g950u1/lra,galaxy s8,USA,Americas,android 9.0,2021-08-23
sm-g950u1/tfn,galaxy s8,USA,Americas,android 9.0,2021-08-23
sm-g950u1/vzw,galaxy s8,USA,Americas,android 9.0,2021-08-23
sm-g955u1/tmb,galaxy s8+,USA,Americas,android 9.0,2022-04-26
sm-g950u1/tmb,galaxy s8,USA,Americas,android 9.0,2022-04-26
sm-g950u1/usc,galaxy s8,USA,Americas,android 9.0,2021-08-23
sm-g955u1/spr,galaxy s8+,USA,Americas,android 9.0,2021-08-23
sm-g5528/chm,"galaxy on5 (2016),galaxy on5 ⑥ 时尚版",China,Asia,android 8.1.0,2018-12-13
sm-g955f/ale,galaxy s8+,Ecuador,Americas,android 9.0,2022-09-21
sm-g950f/ale,galaxy s8,Ecuador,Americas,android 9.0,2022-09-22
sm-g950f/ufn,galaxy s8,Argentina,Americas,android 9.0,2022-10-20
sm-j530k/ktc,galaxy j5 (2017),Korea,Asia,android 9.0,2021-05-12
sm-j530l/luc,galaxy j5 (2017),Korea,Asia,android 9.0,2021-05-12
sm-j530s/skc,galaxy j5 (2017),Korea,Asia,android 9.0,2021-05-12
sm-j730gm/bri,"galaxy j7 (2017),galaxy j7 pro",Taiwan,Asia,android 9.0,2023-05-09
sm-j3119s/chc,galaxy j3 pro,China,Asia,android 5.1.1,2018-10-17
sm-n935s/skc,galaxy note fe,Korea,Asia,android 9.0,2022-08-18
sm-c7018/chm,galaxy c7 pro,China,Asia,android 8.0.0,2018-10-17
sm-c5018/chm,galaxy c5 pro,China,Asia,android 8.0.0,2018-12-03
sm-c9008/chm,"galaxy c9 pro,galaxy c9",China,Asia,android 8.0.0,2018-08-13
sm-t820/tgy,galaxy tab s3,Hong Kong,Asia,android 9.0,2020-12-09
sm-j730k/ktc,galaxy j7 (2017),Korea,Asia,android 9.0,2021-05-17
sm-t820/bri,galaxy tab s3,Taiwan,Asia,android 9.0,2020-05-11
sm-t825y/bri,galaxy tab s3,Taiwan,Asia,android 9.0,2020-05-28
sm-j727t/tmb,galaxy j7 pop,USA,Americas,android 7.0,2018-03-30
sm-t820/chn,galaxy tab s3,China,Asia,android 9.0,2020-05-12
sm-j727t1/tmk,galaxy j7 pop,USA,Americas,android 7.0,2018-03-30
sm-t825c/chc,galaxy tab s3,China,Asia,android 9.0,2020-05-11
sm-a5000/chc,galaxy a5 (2015),China,Asia,android 6.0.1,2017-12-12
sm-g950f/top,galaxy s8,Serbia,Europe,android 9.0,2022-08-25
sm-g955f/top,galaxy s8+,Serbia,Europe,android 9.0,2022-08-25
sm-g950f/xeg,galaxy s8,Germany,Europe,android 7.0,2017-07-28
sm-g9298/chc,g9298,China,Asia,android 6.0.1,2018-07-26
sm-g955f/xeg,galaxy s8+,Germany,Europe,android 7.0,2017-08-10
sm-a720s/skc,galaxy a7 (2017),Korea,Asia,android 9.0,2021-10-28
sm-g1650/chc,galaxy folder 2,China,Asia,android 6.0.1,2018-04-26
sm-n950f/tpa,galaxy note8,Panama,Americas,android 9.0,2022-08-26
sm-n950f/ttt,galaxy note8,Trinidad and Tobago,Americas,android 9.0,2022-08-26
sm-n950f/skz,galaxy note8,Kazakhstan,Asia,android 9.0,2022-08-17
sm-n950f/aro,galaxy note8,Argentina,Americas,android 9.0,2022-08-26
sm-n950f/xsg,galaxy note8,United Arab Emirates,Asia,android 9.0,2022-08-17
sm-n950f/dbt,galaxy note8,Germany,Europe,android 9.0,2022-08-17
sm-n950f/bgl,galaxy note8,Bulgaria,Europe,android 9.0,2022-08-19
sm-n950f/ilo,galaxy note8,Israel,Asia,android 9.0,2022-08-17
sm-n950f/etl,galaxy note8,Czech Republic,Europe,android 9.0,2022-08-17
sm-n950f/cam,galaxy note8,Cambodia,Asia,android 9.0,2022-08-17
sm-n950f/cyv,galaxy note8,Cyprus,Asia,android 9.0,2022-08-19
sm-n950f/xme,galaxy note8,Malaysia,Asia,android 9.0,2022-08-17
sm-n950f/xeo,galaxy note8,Poland,Europe,android 9.0,2022-08-17
sm-n950f/xxv,galaxy note8,Vietnam,Asia,android 9.0,2022-08-17
sm-n950f/trg,galaxy note8,Austria,Europe,android 9.0,2022-08-17
sm-n950f/aut,galaxy note8,Switzerland,Europe,android 9.0,2022-08-15
sm-n950f/xef,galaxy note8,France,Europe,android 9.0,2022-08-13
sm-n950f/max,galaxy note8,Austria,Europe,android 9.0,2022-08-17
sm-n950f/tur,galaxy note8,Turkey,Asia,android 9.0,2022-08-17
sm-n950f/ato,galaxy note8,Austria,Europe,android 9.0,2022-08-15
sm-n950f/vdc,galaxy note8,Czech Republic,Europe,android 9.0,2022-08-19
sm-n950f/vdh,galaxy note8,Hungary,Europe,android 9.0,2022-08-19
sm-n950f/tun,galaxy note8,Tunisia,Africa,android 9.0,2022-08-17
sm-n950f/lux,galaxy note8,Luxembourg,Europe,android 9.0,2022-08-17
sm-n950f/cac,galaxy note8,Uzbekistan,Asia,android 9.0,2022-08-17
sm-n950n/skc,galaxy note8,Korea,Asia,android 9.0,2022-08-18
sm-n950f/mbm,galaxy note8,Macedonia,Europe,android 9.0,2022-08-17
sm-n950f/vdi,galaxy note8,Ireland,Europe,android 9.0,2022-08-19
sm-n950f/ksa,galaxy note8,Saudi Arabia,Asia,android 9.0,2022-08-17
sm-n950n/luc,galaxy note8,Korea,Asia,android 9.0,2023-02-08
sm-n950f/eur,galaxy note8,Greece,Europe,android 9.0,2022-08-17
sm-n950f/atl,galaxy note8,Spain,Europe,android 9.0,2022-08-19
sm-n950n/ktc,galaxy note8,Korea,Asia,android 9.0,2022-08-18
sm-n950f/itv,galaxy note8,Italy,Europe,android 9.0,2022-08-17
sm-n950f/xeh,galaxy note8,Hungary,Europe,android 9.0,2022-08-19
sm-n950f/vdf,galaxy note8,Netherlands,Europe,android 9.0,2022-08-19
sm-n950f/mm1,galaxy note8,Singapore,Asia,android 9.0,2022-08-17
sm-n950f/xsp,galaxy note8,Singapore,Asia,android 9.0,2022-08-17
sm-n950f/bri,galaxy note8,Taiwan,Asia,android 9.0,2022-08-17
sm-n950f/cel,galaxy note8,Israel,Asia,android 9.0,2022-08-17
sm-n950f/ten,galaxy note8,Norway,Europe,android 9.0,2022-08-17
sm-n950f/orx,galaxy note8,Slovakia,Europe,android 9.0,2022-08-17
sm-n950f/ser,galaxy note8,Russia,Europe,android 9.0,2022-08-17
sm-n950f/tim,galaxy note8,Italy,Europe,android 9.0,2022-08-24
sm-n950f/sin,galaxy note8,Singapore,Asia,android 9.0,2022-08-17
sm-n950f/afr,galaxy note8,Kenya,Africa,android 9.0,2022-08-17
sm-n950f/thr,galaxy note8,Iran,Asia,android 9.0,2022-08-17
sm-n950f/thl,galaxy note8,Thailand,Asia,android 9.0,2022-08-17
sm-n950f/nee,galaxy note8,Nordic countries,,android 9.0,2022-08-17
sm-n950f/btc,galaxy note8,Libya,Africa,android 9.0,2022-08-17
sm-n950f/omn,galaxy note8,Italy,Europe,android 9.0,2022-08-19
sm-n950f/cnx,galaxy note8,Romania,Europe,android 9.0,2022-08-19
sm-n950f/sth,galaxy note8,Singapore,Asia,android 9.0,2022-08-17
sm-n950f/egy,galaxy note8,Egypt,Africa,android 9.0,2022-08-17
sm-n950f/msr,galaxy note8,Serbia,Europe,android 9.0,2022-08-19
sm-n950f/see,galaxy note8,South East Europe,,android 9.0,2022-08-15
sm-n950f/sek,galaxy note8,Ukraine,Europe,android 9.0,2022-08-17
sm-n950f/seb,galaxy note8,Baltic,,android 9.0,2022-08-17
sm-n950f/rom,galaxy note8,Romania,Europe,android 9.0,2022-08-17
sm-n950f/phe,galaxy note8,Spain,Europe,android 9.0,2022-08-17
sm-n950f/mob,galaxy note8,Austria,Europe,android 9.0,2022-08-19
sm-n950f/dre,galaxy note8,Austria,Europe,android 9.0,2022-08-19
sm-n950f/ptr,galaxy note8,Israel,Asia,android 9.0,2022-08-17
sm-n950f/pcl,galaxy note8,Israel,Asia,android 9.0,2022-08-17
sm-n950f/phn,galaxy note8,Netherlands,Europe,android 9.0,2022-08-17
sm-n950f/cro,galaxy note8,Croatia,Europe,android 9.0,2022-08-17
sm-n950f/ect,galaxy note8,Nigeria,Africa,android 9.0,2022-08-17
sm-n950f/3ie,galaxy note8,Ireland,Europe,android 9.0,2022-08-19
sm-n950f/slk,galaxy note8,Sri Lanka,Asia,android 9.0,2022-08-17
sm-n950f/dhr,galaxy note8,Croatia,Europe,android 9.0,2022-08-17
